cleaned_text,label
halo tanggal mei sy kirim surat risi kartu kredit paylater card di rumah namun sy sedang di luar kota jd surat terima adik aku namun tanggal mei surat sebut ambil lagi lagi oleh pihak bank bri dengan alas harus ybs yang terima,netral
senang paylater sudah lunas,positif
kartu kok tidak sampai aneh tidak bank lain ini kirim kartu kredit bank buruk yang pernah aku alami tidak jadi dapat cc nya juga tidak masalah buat aku tapi ini sama saja kau ngeblokir paylater aku,negatif
kesal sekali sekarang semua paylater kalau ada promo hhhhh kuat kan lah hamba ya tuhan,negatif
akun gojek yang dua mgkn karena pakai ktp yang sama kali ya jadi tidak ada paylaternya alhamdulilah jadi insyaallah aman pakai paylater,positif
ah gila gojek kenapa paylater aku di naikin limit hedon sudah ini,negatif
bangsat adik aku nyata buat terima gojek aku yang lama tidak aku pakai tapi dia buat paylater tidak bayar aku yang tagih rumah anjing,negatif
punten admin paylater gabisa buat gopulsa gopulsa ya admin,netral
shopee paylater nya tidak laku aku kan jadi semangat tidak buru diskon promopuncakramadhan,negatif
aku k limit k terus pakai lagi lagi tidak gojek paylater,negatif
kenapa teman pakai paylater sendiri tidak,negatif
mei paylater baru dilunasin sampai padahal tapi tangan gatel sekali apalagi otak selalu bilang ebuset diskon yakali tidak kuy teman,netral
mana juga peduli covidindonesia ketika paylater cekik cekik leher,negatif
basically ya mereka ingin freelancer ini juga bantu masarin aplikasi anak bangsa ke klien di luar sana ajak klien klean pakai gopay ovo shopee pay paylater bisa terima cicil juga teman blokirkominfo psemelanggarham kominfobadut,netral
orang lihat kita mah enak saja kita matrealistis sama pasang padahal tidak tahu saja cari uang sampai di kepala kepala di buat beli skincare makan enak ngasih orang tua bayar homecredit paylater shopeepay wkw,netral
hatihati dengan paylater ini adalah cara halus untuk jebak kaum milenial agar terus guna platform sebut bijak dalam guna,negatif
anjing ini mah dia pakai uang kamu beli tiket tidak sih jatuh memang dia tidak punya uang dari awal scam cara baru apa ya ini paylater tanpa bunga,negatif
aku paylater nyoba shopee gapernah,netral
atome target segmen paylater dalam ekspansi ke indonesia,netral
teman kacau hidup aku karena paylater,negatif
bagus betul grab boleh pay later hutang itu bahaya tapi nasib xde interest beli dapat guna grab paylater airpods kpoints n rm,positif
paylater ncen buah true anjing pernah telat hari bayar paylater kena k exclude padahal pakai paylater hanya buat bayar goride k gara tidak bawa cash top atas lama keburu hujan deres malam,negatif
admin kenapa ya pakai akulaku paylater belum jatuh tempo sudah heboh sekali neleponin dan tidak tau waktu sekali mana yang neleponin nomer random sangat bikin tidak nyaman sekali tolong baik admin sistem tagih takut juga manfaat oknum jahat,negatif
usaha shopee paksa guna pakai shopeepay amp paylater di jingan sekali masih,negatif
habis paylater langsung asa ya kere,positif
iya hampir aku juga mau bayar bpjs pakai paylater sudah bukan tidak bayar dan aku harus bayarin ibu juga karena sudah gapunya bapak bisa lagi hehe hanya andelin kakak bismillah moga bisa nanti bayar,negatif
bayar dulu paylater alat alat gunung,netral
kalau cashback shopee pay itu bayar bisa pakai pakai shopee paylater tidak sih,netral
sudah lah ini akhir kali pakai paylater rasa seperti kejer debt collector memang dasar gasuka ngutang kalau memang tidak perlu sekali sih,negatif
turut paylater cocok sekali buat yang belum punya kartu kredit tapi butuh cicil ringan,positif
beli clobber kok pinginnya paylater pepet gengsi seolaholah butuh primer,negatif
anak bukan investasi orang tua bukan dana darurat dan teman bukan its a good quotes reminder aku i must punya a financial inti tidak gantung sama orang lain,positif
ris sama paylater vel o kakak ku dari jt tau sekarang jt sekali,positif
bayar paylater dengan gaya,netral
paylater bikin lupa kantong,negatif
bayar shopee paylater itu paling lambat tanggal berapa,netral
susah memang susah apalagi paylater,negatif
buah prestasi bagus tidak goda bulan gaji tidak usah,positif
buat ukur newbie seperti aku juni juni sudah benar lebih dari cukup ini semua belum masuk belum yang masih nyala going masih ada pesan lagi pesan selesai terimakasih teman luph kamu,netral
opini yang bagus bella bella sekarang kembali selesai paylater,positif
shopee shopee paylater buat dosa,negatif
pantau gera ekonomi guna tingkat mungkin tambah limit pada shopee paylater sudah gitu saja,positif
bisa pakai paylater tidak ini,netral
sungguh paylater buat keluar makin besar,negatif
galagilagi deh minjemin uang atau transaksi sama orang yang di kenal didiemin tagih mana enak lupa gilir tagih wenya gaenak nagihnya ikut kalau mau pinjam ke orang akan mikir lagideh mending pakai ccpaylater atau pinjam irfan saja sumpah butuh uang,netral
kenapa shopee aku tidak ada bagi shopee paylater,negatif
toxic sekali ini teman pakai punya sendiri saja sudah salah apalagi pakai paylater teman haduhhh,negatif
ini semua paylater pada kenapa,netral
karena ovo gopay akhir bayar pakai paylater ganggu dan baru ingat bulan ini kena biaya admin walah juancok,negatif
paylater itu riba tapi suka,netral
bismillah buat bayar paylater,netral
sama paylater juga,netral
baru bulan bulan dan tolong sekali jangan nyentuh paylater bulan ini ngomong ke diri sendiri,negatif
dulu testi edit ah,netral
cashback paylater masuk ke saldo utama senang,positif
pasti mau ya paylater itu pakai ktp nanti kalau dia ngutang dan tidak bayar kalian yang kejar jangan,negatif
hai paylater tiba tidak muncul di pilih bayar saat telah bayar tagih bulan kenapa ya,netral
haru tagih paylater gojek hanya,positif
gojek paylater solusi orang yang lupa pegang cash dan lupa gopay seperti,positif
sudah sudah aku erti kok jawab template nya aku sekarang rasa tidak nyaman dengan ada paylater di aplikasi gojek sudah banyak yang komplain tapi tetap saja kasih jawab yang itu saja,negatif
sudah lama yang guna paylater dan jalan lancar saja tapi begitu ikut ngajuin cardnya malah buat dongkol sama kurir jadi tidak amanah dalam kirim sudah brp mgg tidak ada kabar juga mending tidak usah ngajuin card kalau tau akan seperti gin,negatif
tadi pencet aktifin paylater gojek mau tanya kalau tidak dipake tetap harus bayar tidak sih bulan depan,netral
kasihan orang teman kena tipu alih alih butuh uang cashcepat malah tipu paylater traveloka di gestunkan dan hasil amsyong dan itu nomor moga ada yang kenal trims,negatif
pb hyukjae sistem ada tidak paylater tidak ada sistem cicil,netral
tolong tagih paylater hampir tengah juta ini beli apa saja aku allah,negatif
jangan alam teman kerja dl akun shopeenya dipinjem buat paylater kalau telat menit tmnku yang dispam telfon inti jangan ya teman daripada km yang tagih,negatif
hilang layan ovo paylater di tokopedia keluh guna jelas ini sangat rugi customer untuk ovo paylater,negatif
gratis shopee voucher ongkir tapi bisa pakai paylater admin,netral
kalau bijak ubah semenjak yang pakai paylater dapat gratis ong terus paylater nya itu telat gitu deh aku baca di sampk seinget ku,negatif
paylater ini anjing hapus tidak sih bisa nyesel,negatif
mau bayar paylater seperti biasa pas masuk loadingnya lama sekali freeze gitu hampir menit ada kali belum lagi pas mau masuk ke paylater idem tambah nutup sendiri karena tabrak beberapa kali total menit sampai urus selesai cukup uji sabar,negatif
oi ini gimana kok mau bayar tiket pakai paylater kok tombol buat klik buy now nya tidak bisa di klik gimana mau bayar,netral
beneran syaiton syaiton ini paylater,negatif
gais aku nagih utang masa dia jawab begini jadi dia pakai paylater aku jt sampai ngebengkak sekarang juta sudah tahun aku suruh dia bayar sampai sekarang itu tidak selalu dan aku bayar jt karena kesal ih ya allah masa aku harus nunggu hati dia dulu,negatif
paylater aku apa jadi anjing dih,negatif
iya kemarin ada kontroversi soal ada yang bayar pakai tokped titik gopay paylater pakai voucher cashback wkwkw ada ada saja ini yang tidak bole nyata yang di tokped integrated sama baznas aku dari tahun lalu selalu website lewat baznas,netral
lumayan bisa beli butuh penting tanpa harus pinjam pinjam dulu,positif
oh kirain tiap fintech fintech sama patok bungaharga sekian tapi memang sih mending usaha jangan sering paylater saja bingung nanti bayar gimana nang dompet langsung seret itu,negatif
pas lihat akun shopee benar doong doong dia sudah cek keluar barang dia sendiri kardus aka juta untung aku langsung ganti password jd dia gabisa cek keluar pakai shopee paylater aku still aku parno sekali walaupun toko sudah tutup sama shopee,netral
aku belum pernah upgrade paylater sudah wkwkk dan tolong aku sudah tidak pernah pakai gojek grabfood lebih banyak diskon wkkw,netral
sulit minta billing statement ke ovo paylater cc,negatif
beli kok paylater ktanya orang mmpu,negatif
ovo paylater laku blokir tanpa sebab yang jelas dirumahaja cc,negatif
teman teman pada pakai paylater jadi ingin nyobain juga tapi takut,negatif
selamat pagi mau tanya kena paylater sy situ tulis paylater fee februari gratis tapi kenapa total masih kena fee besar rb ya mohon info terima kasih,negatif
nyata beli pulsa di shoope gabisa bayar pakai paylater,netral
teman ada yang pernah cairin paylater tidak,netral
kenapa pada suka sekali pakai paylater ya,netral
iya benar kakak aku pribadi sih memang suka pakai paylater karena bikin tidak boncos asal tau trik buat neken feenya dan kalau pun nyicil ya aku tidak masalah karena aku bisa bayar dan barang memang butuh saat itu tapi ya alas ingin lepas karena agama juga sih,positif
tidak deh kek pay biasa apa paylater,netral
teman yang ada paylater paylater limit di potong tidak aku potong k anjing,negatif
halo kakak adit kami belum terima pesan kamu ya mohon kirim kembali kakak mohon info juga alamat email dan nama lengkap yang kamu daftar pada saat aju paylater serta bukti bayar kamu via pesan ya agar kami bisa cek lebih lanjut terima kasih,netral
ya coba kamu pikir sendiri saja teman kamu telat bayar dia yang susah lagi kenapa tidak pakai paylater sndiri toxic,negatif
sedang tahan diri agar tidak paylater shopee,positif
gojek juta aku sudah sampai paylater alias ini gojek suruh aku hedon,netral
allah khilaf mentang toko,positif
ya allah jauh kan lah hamba dari goda paylater yang kutuk,negatif
limit paylater kenapa mambah lagi mana dia dia mulai suka sistem lagi,positif
mending pinjam teman yang percaya duit akan aku balikin daripada paylater seperti sudah cukup kesal dispam asuransi sama kredit lain gamau nambah masalah,negatif
sayang kenapa paylater fee aku bulan ini nyaris x lipat dari biasa padahal aku selalu byr sbelum ganti bulan tolong answr terima kasih di advnc,negatif
opini yang bagus bella sekarang kembali selesai paylater,positif
baik aku kalau buat paylater aku beli receh meanwhile aku buat cc dia langsung dollar wkwkkwkw sangat tidak imbang untung orgnya teman,positif
santai saja tommy masih kecil tidur gausa pusing mikirin cicil kuota internet pulsa spotify viu netflix coin bbca tlkm psbb engagement tiktok gold vsco skin mobile legend dsb ok,netral
terimakasih shopee paylater kau kau sangat bantu,positif
hi aku mau cerita ini ngutang itu tidak enak kan ya makanya aku hindar pakai paylater kalau tidak butuh sekali maka tiap saldo gopayku tidak cukup aku akan langsung top atas supaya tidak pakai paylater tapi sistem kamu itu gimana ya bikin aku emosi tau tidak,negatif
haru haru tagih paylater gojek hanya,positif
ngilangin tagih spaylater aduh gakmungkin jangan ada yang percaya kalau di tawarin jasa seperti gitu karena sudah pasti nipu,negatif
kembang sistem ovo paylater cc tokopedia rugi guna dirumahaja di,negatif
ih sumpah masih ksel uang hilang lembar mana buat bayar paylater ketika ngerasa memang kurang sodakoh sodakoh,negatif
mohon klarifikasi tagih ovo paylater bengkak telah maintenance dirumahaja cc,negatif
umur umur tidak pikir bikin gig modal pakai paylater mindblowing ide yang tarik mungkin bisa dipake juga untuk rekam band tour atau label modal ngerilis fisik,positif
kalau cc iya tau hanya yang transaksi yang gede itu yang pakai mesin edc tidak sih jadi kalau limit daring yaa ndak berapa gede kalau sama paylater tetap gede cc sih soal dia kan punya bank biasa,netral
hay shoppe moga makin sukses moga depan ada baharu data iya untuk ktp yang pernh daftar di paylater karena akun hapus daftar pke ktp tidak bsa karena sudah daftar sedang akun sudah hapus karena no sudah tidak aktip lagi,negatif
bansos sudah serasa paylater bayar balik bulan bunga lama,negatif
kerabat yang tidak bayar paylater kasih tau tidak siapa nama,netral
takut tidak bisa bayar refund orang sekarang fitur paylater dibatesin takut orang orang bales dendam dendam terus pada kabur pasti,negatif
kalian di di sini ada yang guna paylater tidak mau gopay atau apa itu yang digital,netral
df teman belanja pakai syopi paylater itu kalau di atas tanggal bayar tetap tanggal bulan bulan besok atau bulan depan lagi ya,netral
sumpah jahat bgtttt aku baru bayar tagih woi sumpah semalem aku checkout album of yang cd eh pagi dia ngasi aku yang kaset ludes sudah paylater aku,negatif
paylater bikin kita gantung sama itu limit yang paling gede liat dari sering dia belanja astaga kapitalis hutang mantap ya,negatif
karena tidak nemu yang mau jual adudubong via tambah akhir paylater dipinjem teman kantor buat beli baju sama perlu mereka yang lain syopi penstick buat ros ma iky ok selamat tinggal paylaternya sudah tidak cukup sekarang wkwk,negatif
ketika pakai paylater buat gssr dan gacha karakter wayang,netral
bulan ini ovo paylater sisa bayar penuh,positif
paylater jadi selamat waktu lagi butuh cepat tapi gaji,positif
